epoch,train_loss,task_loss,kd_loss,lr,train_batches,train_seconds,val_miou,val_batches,val_seconds,weight_zero_fraction,elapsed_seconds
33,1.830097360206661,1.1933839187360464,6.36713432492758,0.0007996380903289922,401,260.185919104144,0.16272607445716858,424,39.72708647698164,0.8000233757709361,9895.591667309403
34,1.8324225269945482,1.194465509971181,6.379570054889022,0.0007934845223764714,401,260.0581336505711,0.11554033309221268,424,39.727878933772445,0.8009808535407327,10195.444234801456
35,1.8353149397414819,1.1958227930520835,6.3949213099301305,0.0007873256473818732,401,260.4875327348709,0.14580075442790985,424,39.861564207822084,0.802150416119684,10495.864913610741
36,1.8371650322417072,1.1967081631210974,6.404568549700806,0.0007811614145599355,401,260.3903485350311,0.1269410252571106,424,39.777064334601164,0.8035398038292918,10796.100122705102
37,1.8346504606213654,1.1959122805821332,6.387381709424635,0.0007749917721894537,401,260.57868777029216,0.16316451132297516,424,40.300046786665916,0.8038486426572214,11097.04502472654
38,1.8359215830329647,1.1966318376641023,6.392897325263654,0.0007688166675875914,401,260.83974371664226,0.1568867564201355,424,39.649896282702684,0.8045259207886459,11397.601736567914
39,1.8284351879224516,1.1916006928370184,6.368344831347763,0.0007626360470832516,401,260.49569951556623,0.12262552976608276,424,39.77628017961979,0.8058410014118347,11697.940899902955
40,1.8352660220162826,1.1957716423079854,6.394943705818005,0.0007564498559894636,401,260.34556072205305,0.14871664345264435,424,39.60096272826195,0.8068302144997894,11997.954048486426
41,1.8318955820992107,1.1950965101582154,6.3679905865257815,0.0007502580385747388,401,260.3508869074285,0.14183564484119415,424,39.75011000223458,0.8066258700121368,12298.12364764139
42,1.8315553543276324,1.1948203199224876,6.367350275082481,0.0007440605380333515,401,260.54522349871695,0.1681629866361618,424,39.71182147040963,0.8081747083446859,12598.447213191539
43,1.8362245431861972,1.195322322429267,6.409022094602894,0.0007378572964544873,401,259.8031315151602,0.1261254847049713,424,39.621844535693526,0.8092459688405618,12897.940747918561
44,1.8400173980993524,1.2001736743789064,6.398437131372771,0.0007316482547902116,401,259.8520558346063,0.1658962517976761,424,39.63882289081812,0.8100703130805241,13197.50223175995
45,1.8354042447415968,1.1936090141163205,6.417952201015634,0.000725433352822197,401,260.22175336256623,0.1660074144601822,424,40.11654566414654,0.8103574790082481,13497.910726157948
46,1.8391845041974226,1.1978206603307082,6.413638313512255,0.000719212529127151,401,260.6720598563552,0.15245811641216278,424,40.04586058668792,0.8097018737770292,13798.696092102677
47,1.8373735991499371,1.1941374317368962,6.432361545705438,0.0007129857210408809,401,260.127078525722,0.16780948638916016,424,39.68991771899164,0.8098040460208555,14098.58138767071
48,1.8435161720190263,1.1974963993205692,6.460197591424881,0.000706752864620926,401,260.24328572675586,0.1600058227777481,424,39.67112628556788,0.8105966549426596,14398.564336709678
49,1.8420641333087722,1.196075166252783,6.459889555809801,0.0007005138946076883,401,260.23903623223305,0.17554855346679688,424,39.64888999424875,0.8106214239714661,14698.522003233433
50,1.850524390427549,1.2010718117331032,6.494525717975493,0.000694268744383984,401,260.2758432775736,0.15680818259716034,424,39.64018901437521,0.8111237708369455,14998.505517758429
51,1.852589886384712,1.2003447596271735,6.522451164121937,0.0006880173459329353,401,259.8057904615998,0.1376124769449234,424,39.55244207754731,0.8115038206226934,15297.934637222439
52,1.8494057896131293,1.199546255078399,6.498595217516892,0.0006817596297941178,401,260.061450580135,0.18760192394256592,424,39.634798631072044,0.8120866668317935,15597.701972026378
53,1.8574228325389568,1.2035367105369854,6.538861116566266,0.0006754955250178724,401,260.14286820590496,0.1559634953737259,424,39.583291409537196,0.8118916107299433,15897.534836558625
54,1.864798852927667,1.205667369978089,6.591314721285851,0.000669224959117684,401,260.569678356871,0.1815187931060791,424,39.699284402653575,0.81195662943056,16197.870235541835
55,1.8653839624433446,1.2044685368526011,6.609154160183267,0.0006629478580205268,401,260.36263854056597,0.14866922795772552,424,39.667250987142324,0.8126037203081267,16497.9685464222
56,1.862002282071292,1.2037882787033805,6.582139948657029,0.0006566641460150637,401,260.0047917421907,0.18699727952480316,424,39.58394128084183,0.8126145567582295,16797.62400791049
57,1.8601407870984732,1.1993836054480878,6.607571710077605,0.0006503737456975854,401,260.3098427839577,0.16818934679031372,424,39.65627661533654,0.8115564548089069,17097.657550429925
58,1.8633604849365881,1.198514713610794,6.64845760564257,0.0006440765779155654,401,260.16395014338195,0.15958498418331146,424,39.99796790257096,0.8100269672801129,17397.890019962564
59,1.8602645551771892,1.19977493104792,6.604896122083402,0.0006377725617086982,401,259.9466518033296,0.16662363708019257,424,39.677140371873975,0.8086553823099596,17697.579858573154
60,1.8570845793012967,1.1945219453136224,6.625626232261372,0.0006314616142472774,401,259.70000000298023,0.18051254749298096,424,39.646613374352455,0.807395257969435,17996.995115529746
61,1.871380303268718,1.2021462316822233,6.692340589223657,0.0006251436507677669,401,260.0448566749692,0.1869051307439804,424,39.629843052476645,0.8059222747876056,18296.73434150964
62,1.869763322304609,1.2009442896022464,6.688190165303294,0.0006188185845054015,401,259.9671589266509,0.1523350030183792,424,39.60440360382199,0.8068859448146039,18596.373850831762
63,1.8678039026973847,1.2018200569319308,6.659838310203647,0.0006124863266236448,401,259.8723791409284,0.17405171692371368,424,39.6446045525372,0.8059338852698585,18895.960192689672
64,1.866128385215626,1.199258679463679,6.66869692552714,0.0006061467861403206,401,260.2631928194314,0.19435656070709229,424,39.630440060049295,0.8049431241176034,19195.923280514777
65,1.8666158923484442,1.1984059528222406,6.68209920203002,0.0005997998698502216,401,259.8462168928236,0.17559786140918732,424,39.749291906133294,0.8047147846332945,19495.624807832763
66,1.860427052897408,1.1975956961995646,6.628313414176503,0.0005934454822439811,401,259.51892120577395,0.15065927803516388,424,39.58469809964299,0.8030382309959626,19794.799009973183
67,1.8571862422320016,1.196047306655351,6.6113892422055365,0.0005870835254229821,401,259.1859232913703,0.14512208104133606,424,39.48257485590875,0.8025598791271394,20093.535151993856
68,1.8638887750240336,1.1990346536969305,6.64854109495358,0.0005807138990100624,401,259.5741975232959,0.1618833839893341,424,39.48166316002607,0.8015520892675798,20392.65608179383
69,1.860838782460315,1.195175936394499,6.65662831023447,0.0005743365000557488,401,259.54887905344367,0.12792833149433136,424,39.57359357923269,0.8010412280484482,20691.844248894602
70,1.8616728619149796,1.1951939078637788,6.664789413870719,0.0005679512229397437,401,259.6259087920189,0.15740831196308136,424,39.58357769623399,0.8010350357912466,20991.121317829937
71,1.856466968160615,1.1926593197848732,6.638076350575968,0.0005615579592673594,401,259.31142160855234,0.18272198736667633,424,39.46790622547269,0.8010334877269463,21289.969034574926
72,1.854085101451065,1.191369154804068,6.627159299398598,0.0005551565977605726,401,259.43805591762066,0.16332122683525085,424,39.50019962154329,0.8013369083298244,21588.97597071901
73,1.8538379083547807,1.1880914455934652,6.6574644721357,0.0005487470241433482,401,259.4305193275213,0.18017910420894623,424,39.499771635979414,0.8015482191068288,21887.97087704949
74,1.8590794079321578,1.1931203327274085,6.659590627189884,0.0005423291210208529,401,259.3057744111866,0.1450999528169632,424,39.42073650099337,0.8017130879548213,22186.76530650817
75,1.8612490636749457,1.193601083874405,6.676479672553236,0.0005359027677521474,401,259.6931305434555,0.14013467729091644,424,39.556067284196615,0.8021860215985931,22486.082564510405
76,1.86264893211926,1.1951626400995135,6.674862804555536,0.0005294678403159141,401,259.6000587847084,0.17091631889343262,424,39.549680257216096,0.8024608030119139,22785.300252377987
77,1.8690267917224,1.1974689817785324,6.715577991228746,0.0005230242111687382,401,259.50394961982965,0.18968303501605988,424,39.575298672541976,0.8032936616055284,23084.449366917834
78,1.8622779727279397,1.194035042848373,6.682429154317576,0.0005165717490954254,401,259.50468402914703,0.19712220132350922,424,39.52666777186096,0.8038672194288262,23383.545592378825
79,1.8630779705142737,1.194942257648097,6.681357017479038,0.0005101103190507864,401,259.95964956469834,0.20393262803554535,424,39.57849582284689,0.8043238983974438,23683.188783980906
80,1.8571366250069063,1.190467157268762,6.666694535281593,0.0005036397819922788,401,259.1813545897603,0.18317802250385284,424,39.636840941384435,0.8049570566963069,23982.115823682398
81,1.8599910819322392,1.1891403745237432,6.708506964685911,0.0004971599947028389,401,259.4419212769717,0.1944684535264969,424,39.58761899359524,0.8056861949817947,24281.214472025633
82,1.8641724616214819,1.1923183266658735,6.718541236886955,0.000490670809603176,401,259.4138567391783,0.14756841957569122,424,39.636003931984305,0.8060894657320486,24580.334017073736
83,1.866663545741702,1.1943758738011196,6.722876664111739,0.00048417207455273963,401,259.4932778123766,0.19295461475849152,424,39.60692528448999,0.8056776806281426,24879.5028227102
84,1.861163543941374,1.189168344857984,6.719951897190693,0.00047766363263849706,401,259.4230239558965,0.20421314239501953,424,39.63404662720859,0.8058146843187278,25178.627962971106
85,1.8605805974351497,1.187421691387966,6.731588917777425,0.00047114532195057613,401,259.3726923596114,0.15743805468082428,424,39.768578827381134,0.8058835731800956,25477.880256902426
86,1.8578355493688226,1.1844091932672516,6.734263427239701,0.0004646169753437456,401,259.49642437696457,0.18285782635211945,424,39.586399514228106,0.8062125368439303,25777.0298575107
87,1.8598844571006565,1.1853158430862902,6.7456860518514965,0.0004580784201835987,401,259.41245955973864,0.17981697618961334,424,39.54756032302976,0.8057024496569489,26076.059375837445
88,1.8573725574331688,1.1804458053034736,6.769267446085105,0.00045152947807620383,401,259.5776518918574,0.19782738387584686,424,39.57693609781563,0.8060631486389419,26375.28175877966
89,1.8601320137704103,1.1822492752289238,6.778827285528777,0.0004449699645798606,401,259.484246449545,0.18384796380996704,424,39.56732424907386,0.8059973559061749,26674.40165187046
90,1.855332475647962,1.1795155892051068,6.758168696168058,0.0004383996888974615,401,259.8902478925884,0.18266673386096954,424,39.599705532193184,0.8060383796101355,26973.962108926848
91,1.8597088109822641,1.1798187714265171,6.798900241566418,0.0004318184535478115,401,259.30605216138065,0.16196390986442566,424,39.641764618456364,0.8064006266564288,27272.98058733344
92,1.861889811228041,1.1804165822312125,6.814732142517395,0.00042522605401408326,401,259.4559487681836,0.19909833371639252,424,39.61863225325942,0.8065832982438759,27572.123645124957
93,1.8596134028232603,1.1784987344111588,6.811146566100846,0.000418622278367395,401,259.2348057683557,0.1957450658082962,424,39.58939769677818,0.8070066938300349,27871.01447084546
94,1.8620881088951282,1.1817760680084515,6.803120299170439,0.0004120069068632848,401,259.57645327970386,0.20583248138427734,424,39.559698743745685,0.8070515876947465,28170.22117013298
95,1.8572454262255433,1.1768200821115489,6.804253354631458,0.00040537971150860646,401,259.38756274804473,0.20154058933258057,424,39.55440111644566,0.8074935600525104,28469.26891445741
96,1.8646884722602635,1.180626880795581,6.840615813571616,0.0003987404555961057,401,259.28174113482237,0.2060784548521042,424,40.6358001884073,0.8076700393827558,28769.255214730278
97,1.8600774251314767,1.1795468416594508,6.805305758022014,0.00039208889320361563,401,259.45039369538426,0.22321242094039917,424,39.52156896516681,0.8076506885790008,29068.330905273557
98,1.8581459260640893,1.1785668717358178,6.795790434478227,0.00038542476865446667,401,259.66346851736307,0.21240460872650146,424,39.73500582575798,0.8077993027518391,29367.84065780975
99,1.8546067889491815,1.1756573240655914,6.789494557273655,0.00037874781593530063,401,259.25296657159925,0.20082473754882812,424,39.79792117699981,0.8079610754712307,29666.95989511907
100,1.8587207930938263,1.178197218592922,6.805235577343111,0.0003720577580670232,401,259.6042240448296,0.18700234591960907,424,39.72025646455586,0.8082126359200456,29966.35574987717
101,1.8599442906510504,1.178345077204288,6.815992011690972,0.00036535430642411,401,259.50990708731115,0.17956940829753876,424,39.67474194616079,0.8086414497312561,30265.612513970584
102,1.8683341069709036,1.185756105288603,6.825779858967312,0.0003586371599968829,401,259.53432377800345,0.21380138397216797,424,40.09472266025841,0.8085385034552796,30565.3109538462
103,1.8608415210038944,1.1798117755357167,6.810297311987366,0.0003519060045906882,401,259.4831294231117,0.19548380374908447,424,39.719871047884226,0.8088837217942685,30864.58386187069
104,1.867555469646121,1.1826446436884397,6.849108126395361,0.00034516051195512153,401,259.32094861380756,0.184792160987854,424,39.69185804389417,0.8086577044064103,31163.669625042006
105,1.8602379622899385,1.178393469041125,6.818444828737406,0.0003384003388355307,401,259.6306600160897,0.20271515846252441,424,39.73018129914999,0.8083984036360934,31463.096330534667
106,1.866704074819189,1.1807139453447966,6.859901107160231,0.0003316251259379751,401,259.38254087232053,0.1901381015777588,424,39.67666005156934,0.8079146335422188,31762.224750274792
107,1.860197226900115,1.1763478698873162,6.838493424460775,0.0003248344967975973,401,259.3582612965256,0.19921261072158813,424,39.657386837527156,0.8077482166299259,32061.31159496866
108,1.8568490517704266,1.1718769124023931,6.849721289037766,0.0003180280565389278,401,259.45258944295347,0.20941264927387238,424,39.717743115499616,0.8074525363485497,32360.555123986676
109,1.8628143779654753,1.175734133494465,6.870802316879691,0.00031120539051498434,401,259.693606717512,0.21069477498531342,424,39.79062997363508,0.8072288410571421,32660.110583040863
110,1.860123923889122,1.1730919345061381,6.870319731514948,0.00030436606281005894,401,260.35905664786696,0.20925278961658478,424,39.80483932048082,0.8071769809030788,32960.345844294876
111,1.8665737127722648,1.177039858854917,6.895338421153308,0.00029750961458878487,401,259.40193303488195,0.1909581869840622,424,39.638831375166774,0.8070136601193867,33259.4548763223
112,1.868554265719102,1.1781575480601436,6.903967079676297,0.00029063556227134464,401,259.90838318504393,0.1967688798904419,424,39.685558170080185,0.807096481559458,33559.164391394705
113,1.8690818628468122,1.1785025094215411,6.905793468256544,0.0002837433955114395,401,259.43945332989097,0.17682449519634247,424,39.73542099446058,0.8069238723899635,33858.40870074555
114,1.8728898888514227,1.1814441367277777,6.914457402027159,0.00027683257494978426,401,259.6526726037264,0.18581436574459076,424,39.74575057066977,0.8066591533945954,34157.87866561115
115,1.8704652477083659,1.179660714029374,6.908045249092312,0.0002699025297112586,401,260.1510330531746,0.18643037974834442,424,40.062869511544704,0.8070817749486042,34458.16322866827
116,1.869051691302635,1.179218140772156,6.89833539977038,0.0002629526546082857,401,261.0215852111578,0.20269708335399628,424,40.22987746447325,0.8068356327248408,34759.49032868259
117,1.8662601825305054,1.1767796833913522,6.894804855831841,0.00025598230700627644,401,261.1791229750961,0.19473028182983398,424,40.16305359452963,0.8067744841849751,35060.90737725608
118,1.8858403068528211,1.1910286835601502,6.948116162174063,0.00024899080329879276,401,260.54989659041166,0.18757431209087372,424,40.164513086900115,0.8069811507690784,35361.68646528572
119,1.8862906153362589,1.191814611974797,6.944759918269968,0.00024197741493008272,401,261.27127803117037,0.20172624289989471,424,40.175048423931,0.8070005015728333,35663.20810470544
120,1.8911713540108126,1.1959194545436678,6.952518936404563,0.00023494136389033997,401,261.1300125140697,0.19535602629184723,424,40.053506270051,0.8069385790008173,35964.46000063419
121,1.8784249218324771,1.1885743982476784,6.898505051534372,0.00022788181759381563,401,260.60854761488736,0.1875198632478714,424,40.16564060933888,0.8070446214053947,36265.305621175095
122,1.8889207920231428,1.1898449275856304,6.990758540327115,0.00022079788303096062,401,260.98281224630773,0.18707484006881714,424,39.853665782138705,0.8070252706016398,36566.210137343034
123,1.8797149741441532,1.1850783115907797,6.946366470650842,0.00021368860006198883,401,260.89356279186904,0.20031529664993286,424,40.182921115309,0.806735008545315,36867.354759966955
124,1.8794006085455268,1.186177646727336,6.932229466569097,0.0002065529336892026,401,261.4199736788869,0.18844957649707794,424,40.12949391640723,0.8070523617268966,37168.97754722461
125,1.8813354713363837,1.1867604593089096,6.945749991552491,0.00019938976510713193,401,260.31866730190814,0.1800430417060852,424,40.12389858812094,0.8069014254576078,37469.49638985656
126,1.8759629800729918,1.1818677945030003,6.940951713600064,0.0001921978812803302,401,260.9426421672106,0.18831653892993927,424,40.4074981007725,0.8070422993089441,37770.917958613485
127,1.874559035622271,1.1809913967910253,6.935676235807804,0.00018497596273485607,401,261.51976278424263,0.1759929209947586,424,40.25114874728024,0.8070670683377504,38072.755385771394
128,1.883574427214644,1.1856440218012232,6.979303926006517,0.00017772256916586464,401,260.64301558211446,0.1904311329126358,424,40.13524244725704,0.80690993981126,38373.6084104944
129,1.8728960160899935,1.1782539696467487,6.946420328278196,0.00017043612235302972,401,260.9182035084814,0.19532962143421173,424,40.09056928567588,0.8069184541649121,38674.68923208304
130,1.8728978110667773,1.1768213477812504,6.960764535347423,0.00016311488572720828,401,260.5964860226959,0.1865595132112503,424,40.30175864137709,0.8068704641715998,38975.661899063736
131,1.8730601408237828,1.1758720309954331,6.971880953210845,0.0001557569397305217,401,261.19991225749254,0.20294438302516937,424,40.68764437362552,0.8068712382037501,39277.6187484283
132,1.873273504939757,1.1745730744038436,6.987004236092888,0.00014836015183518063,401,261.1863937508315,0.2046447992324829,424,40.34994194097817,0.8070817749486042,39579.224753635004
133,1.8697783411886923,1.170574213798504,6.992041179961397,0.0001409221396996719,401,260.9005226716399,0.20508110523223877,424,40.02217383682728,0.8068813006217026,39880.21454577893
134,1.8684553130903743,1.172723937510255,6.957313648185825,0.00013344022539164228,401,261.1779477763921,0.18563570082187653,424,40.345549108460546,0.8069393530329676,40181.809344923124
135,1.8761229711280498,1.1763653848831195,6.997575743240014,0.0001259113778120483,401,260.78244392573833,0.18634045124053955,424,40.026068614795804,0.8070252706016398,40482.68586884253
136,1.8711880332513937,1.1737203760040074,6.974676456831935,0.00011833213928118776,401,261.2186818290502,0.17753398418426514,424,40.2998762819916,0.8069679922225249,40784.27723376639
137,1.8711791389303611,1.1728537512241755,6.983253762014489,0.00011069853047268995,401,261.13043336197734,0.17361575365066528,424,40.30761447362602,0.8069184541649121,41085.789343805984
138,1.8685746849920981,1.1722600567073298,6.963146165719353,0.00010300592512828055,401,260.70909182168543,0.16238844394683838,424,40.18132362887263,0.8070051457657346,41386.75356707163
139,1.8711517481435267,1.1735830642933263,6.975686724941035,9.524888158571802e-05,401,260.5515962932259,0.1898319274187088,424,40.388639740645885,0.8072211007356401,41687.76707181148
140,1.8642952424332389,1.1688814255364814,6.954138038758923,8.742091087546612e-05,401,261.02250106073916,0.18686480820178986,424,40.03162790089846,0.8070678423699007,41988.89956931211
141,1.8614420522180877,1.1663520987194376,6.950899435694973,7.951414862202304e-05,401,261.3329081684351,0.19325391948223114,424,39.930230256170034,0.8071878173531816,42290.22813058272
142,1.8647194640000264,1.1690250269492666,6.956944261108551,7.151887541786292e-05,401,260.5284503791481,0.17584645748138428,424,39.64730671234429,0.8071104141381616,42590.468774234876
143,1.8633057559814834,1.1661063508499887,6.971993902972215,6.342278732208405e-05,401,259.60437522269785,0.19423867762088776,424,39.697595627978444,0.8070856451093552,42889.84384818189
144,1.8614544217425986,1.164554039290421,6.969003689259365,5.5209830363582926e-05,401,259.6534886714071,0.17747116088867188,424,39.79435659945011,0.8070802268843039,43189.36307754554
145,1.860745844103749,1.1661430797969314,6.946027490563523,4.685821786887853e-05,401,259.4773916080594,0.18639981746673584,424,39.734069591388106,0.8071444715527705,43488.64836633019
146,1.8608151596977824,1.1654826262942573,6.953325195502759,3.8336765164842775e-05,401,260.40776297450066,0.1822434663772583,424,39.97743217647076,0.807255158150249,43789.105426637456
147,1.8616453593508562,1.1665761695241095,6.9506918081916185,2.959727786265262e-05,401,260.32833509892225,0.17059369385242462,424,39.83009914495051,0.8071390533277191,44089.33110531792
148,1.854590216182414,1.1612648905958618,6.933253115846629,2.0555683504617175e-05,401,260.07838797941804,0.1765391081571579,424,40.50824055634439,0.8072211007356401,44389.98722213879
149,1.8579068745758172,1.1631984452059738,6.947084204514425,1.1027863433569247e-05,401,260.24014754779637,0.1824818104505539,424,40.045218009501696,0.8072520620216481,44690.34387004562
150,1.849201111722171,1.157034369329562,6.921667334444802,4.9967535707481485e-08,401,260.21675194241107,0.17709209024906158,424,39.860147044062614,0.8074254452232928,44990.49175691791
