epoch,train_loss,miou,iou_background,iou_facade,iou_road,iou_vegetation,iou_vehicle,iou_roof,model_lr,quantizer_lr,train_batches,validation_batches,train_seconds,validation_seconds
1,0.7250356674194336,0.21496246473159145,0.21390047827414266,0.38109407992001215,0.10005885531241558,0.45638876995534894,0.10036373746032481,0.03796886746730473,0.001,0.001,1,1,6.721307259052992,1.272663387004286
