variant,checkpoint_kind,precision,layer,op_type,mode,classification_source,calls,classifications,observed_input_shapes,observed_output_shapes,observed_time_slices,configured_timestep,input_elems,input_neuron_sites,input_firing_rate_sum,input_positive_sum,input_nonzero,input_min,input_max,integer_like_calls,mean_spike_count_per_input,configured_firing_rate,sop_density_per_executed_mac,nonzero_ratio,dense_macs_total,dense_macs_executed,dense_macs_one_step_equivalent,dense_macs_total_per_image,dense_macs_executed_per_image,dense_macs_one_step_equivalent_per_image,dense_macs_charged,dense_macs_charged_per_image,sop_total,sop_per_image,ac_charged,core_energy_pj,core_energy_pj_per_image,mem_energy_pj,neuron_energy_pj,total_energy_pj,total_energy_pj_per_image
small,qat,int4,DAB_Block_3.DAB_Module_3_0.ddconv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,800000,800000.0,288686.0,288686.0,205309,0.0,8.0,20,,,,0.25663625,2400000.0,2400000.0,2400000.0,120000.0,120000.0,120000.0,2400000.0,120000.0,0.0,0.0,0.0,2400000.0,120000.0,0.0,0.0,2400000.0,120000.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.ddconv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,800000,800000.0,38165.0,38165.0,26199,0.0,6.0,20,,,,0.03274875,2400000.0,2400000.0,2400000.0,120000.0,120000.0,120000.0,2400000.0,120000.0,0.0,0.0,0.0,2400000.0,120000.0,0.0,0.0,2400000.0,120000.0
small,qat,fp,DAB_Block_3.DAB_Module_3_0.ca22.conv,conv1d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 1, 16]]","[[1, 1, 1, 16]]",[1],1,320,320.0,38.99359941482544,38.99359941482544,80,0.0,1.573199987411499,0,,,,0.25,960.0,960.0,960.0,48.0,48.0,48.0,960.0,48.0,0.0,0.0,0.0,960.0,48.0,0.0,0.0,960.0,48.0
small,qat,int4,DAB_Block_3.DAB_Module_3_0.conv1x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 32, 50, 50]]",[1],1,800000,800000.0,379539.0,379539.0,230912,0.0,11.0,20,,,,0.28864,25600000.0,25600000.0,25600000.0,1280000.0,1280000.0,1280000.0,25600000.0,1280000.0,0.0,0.0,0.0,25600000.0,1280000.0,0.0,0.0,25600000.0,1280000.0
small,qat,int4,transformer1.atten.reduce,linear,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 2500, 288]]","[[1, 2500, 144]]",[1],1,14400000,14400000.0,2259840.0703125,2259840.0703125,14399922,-3.985614776611328,7.736293792724609,0,,,,0.9999945833333334,2073600000.0,2073600000.0,2073600000.0,103680000.0,103680000.0,103680000.0,2073600000.0,103680000.0,0.0,0.0,0.0,2073600000.0,103680000.0,0.0,0.0,2073600000.0,103680000.0
small,qat,int4,transformer1.atten.qkv,linear,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 2500, 144]]","[[1, 2500, 432]]",[1],1,7200000,7200000.0,2198004.3984375,2198004.3984375,2849979,-10.434539794921875,10.037691116333008,0,,,,0.3958304166666667,3110400000.0,3110400000.0,3110400000.0,155520000.0,155520000.0,155520000.0,3110400000.0,155520000.0,0.0,0.0,0.0,3110400000.0,155520000.0,0.0,0.0,3110400000.0,155520000.0
small,qat,int4,transformer1.atten.proj,linear,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 2500, 144]]","[[1, 2500, 288]]",[1],1,7200000,7200000.0,2413726.5859375,2413726.5859375,1750000,-16.206151962280273,14.803665161132812,0,,,,0.24305555555555555,2073600000.0,2073600000.0,2073600000.0,103680000.0,103680000.0,103680000.0,2073600000.0,103680000.0,0.0,0.0,0.0,2073600000.0,103680000.0,0.0,0.0,2073600000.0,103680000.0
small,qat,int4,transformer1.mlp.fc1,linear,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 2500, 288]]","[[1, 2500, 72]]",[1],1,14400000,14400000.0,4.275030651723765e-34,4.275030651723765e-34,14399924,-2.856743101311145e-40,3.2240794807492526e-40,20,,,,0.9999947222222222,1036800000.0,1036800000.0,1036800000.0,51840000.0,51840000.0,51840000.0,1036800000.0,51840000.0,0.0,0.0,0.0,1036800000.0,51840000.0,0.0,0.0,1036800000.0,51840000.0
small,qat,int4,transformer1.mlp.fc2,linear,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 2500, 72]]","[[1, 2500, 288]]",[1],1,3600000,3600000.0,1.136105532548274e-34,1.136105532548274e-34,2200000,0.0,6.305843089461677e-41,20,,,,0.6111111111111112,1036800000.0,1036800000.0,1036800000.0,51840000.0,51840000.0,51840000.0,1036800000.0,51840000.0,0.0,0.0,0.0,1036800000.0,51840000.0,0.0,0.0,1036800000.0,51840000.0
small,qat,int4,DAB_Block_4.DAB_Module_4_0.conv1x1_in.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,1600000,1600000.0,6327547.265625,6327547.265625,1600000,-53.76547622680664,59.91217041015625,0,,,,1.0,25600000.0,25600000.0,25600000.0,1280000.0,1280000.0,1280000.0,25600000.0,1280000.0,0.0,0.0,0.0,25600000.0,1280000.0,0.0,0.0,25600000.0,1280000.0
small,qat,int4,DAB_Block_4.DAB_Module_4_0.conv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,800000,800000.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,38400000.0,38400000.0,38400000.0,1920000.0,1920000.0,1920000.0,38400000.0,1920000.0,0.0,0.0,0.0,38400000.0,1920000.0,0.0,0.0,38400000.0,1920000.0
small,qat,int4,DAB_Block_4.DAB_Module_4_0.conv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,800000,800000.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,38400000.0,38400000.0,38400000.0,1920000.0,1920000.0,1920000.0,38400000.0,1920000.0,0.0,0.0,0.0,38400000.0,1920000.0,0.0,0.0,38400000.0,1920000.0
small,qat,int4,DAB_Block_4.DAB_Module_4_0.dconv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,800000,800000.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,2400000.0,2400000.0,2400000.0,120000.0,120000.0,120000.0,2400000.0,120000.0,0.0,0.0,0.0,2400000.0,120000.0,0.0,0.0,2400000.0,120000.0
small,qat,int4,DAB_Block_4.DAB_Module_4_0.dconv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,800000,800000.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,2400000.0,2400000.0,2400000.0,120000.0,120000.0,120000.0,2400000.0,120000.0,0.0,0.0,0.0,2400000.0,120000.0,0.0,0.0,2400000.0,120000.0
small,qat,fp,DAB_Block_4.DAB_Module_4_0.ca11.conv,conv1d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 1, 16]]","[[1, 1, 1, 16]]",[1],1,320,320.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,960.0,960.0,960.0,48.0,48.0,48.0,960.0,48.0,0.0,0.0,0.0,960.0,48.0,0.0,0.0,960.0,48.0
small,qat,int4,DAB_Block_4.DAB_Module_4_0.ddconv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,800000,800000.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,2400000.0,2400000.0,2400000.0,120000.0,120000.0,120000.0,2400000.0,120000.0,0.0,0.0,0.0,2400000.0,120000.0,0.0,0.0,2400000.0,120000.0
small,qat,int4,DAB_Block_4.DAB_Module_4_0.ddconv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,800000,800000.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,2400000.0,2400000.0,2400000.0,120000.0,120000.0,120000.0,2400000.0,120000.0,0.0,0.0,0.0,2400000.0,120000.0,0.0,0.0,2400000.0,120000.0
small,qat,fp,DAB_Block_4.DAB_Module_4_0.ca22.conv,conv1d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 1, 16]]","[[1, 1, 1, 16]]",[1],1,320,320.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,960.0,960.0,960.0,48.0,48.0,48.0,960.0,48.0,0.0,0.0,0.0,960.0,48.0,0.0,0.0,960.0,48.0
small,qat,int4,DAB_Block_4.DAB_Module_4_0.conv1x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 32, 50, 50]]",[1],1,800000,800000.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,25600000.0,25600000.0,25600000.0,1280000.0,1280000.0,1280000.0,25600000.0,1280000.0,0.0,0.0,0.0,25600000.0,1280000.0,0.0,0.0,25600000.0,1280000.0
small,qat,int4,upsample_1.conv,conv_transpose2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 50, 50]]","[[1, 1, 32, 100, 100]]",[1],1,1600000,1600000.0,1252252.0,1252252.0,715931,0.0,9.0,20,,,,0.447456875,460800000.0,460800000.0,460800000.0,23040000.0,23040000.0,23040000.0,460800000.0,23040000.0,0.0,0.0,0.0,460800000.0,23040000.0,0.0,0.0,460800000.0,23040000.0
small,qat,int4,DAB_Block_5.DAB_Module_5_0.conv1x1_in.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 100, 100]]","[[1, 1, 16, 100, 100]]",[1],1,6400000,6400000.0,2576915.0,2576915.0,2215570,0.0,8.0,20,,,,0.3461828125,102400000.0,102400000.0,102400000.0,5120000.0,5120000.0,5120000.0,102400000.0,5120000.0,0.0,0.0,0.0,102400000.0,5120000.0,0.0,0.0,102400000.0,5120000.0
small,qat,int4,DAB_Block_5.DAB_Module_5_0.conv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 100, 100]]","[[1, 1, 16, 100, 100]]",[1],1,3200000,3200000.0,771927.0,771927.0,652307,0.0,6.0,20,,,,0.2038459375,153600000.0,153600000.0,153600000.0,7680000.0,7680000.0,7680000.0,153600000.0,7680000.0,0.0,0.0,0.0,153600000.0,7680000.0,0.0,0.0,153600000.0,7680000.0
small,qat,int4,DAB_Block_5.DAB_Module_5_0.conv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 100, 100]]","[[1, 1, 16, 100, 100]]",[1],1,3200000,3200000.0,594462.0,594462.0,526616,0.0,8.0,20,,,,0.1645675,153600000.0,153600000.0,153600000.0,7680000.0,7680000.0,7680000.0,153600000.0,7680000.0,0.0,0.0,0.0,153600000.0,7680000.0,0.0,0.0,153600000.0,7680000.0
small,qat,int4,DAB_Block_5.DAB_Module_5_0.dconv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 100, 100]]","[[1, 1, 16, 100, 100]]",[1],1,3200000,3200000.0,602852.0,602852.0,475732,0.0,8.0,20,,,,0.14866625,9600000.0,9600000.0,9600000.0,480000.0,480000.0,480000.0,9600000.0,480000.0,0.0,0.0,0.0,9600000.0,480000.0,0.0,0.0,9600000.0,480000.0
small,qat,int4,DAB_Block_5.DAB_Module_5_0.dconv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 100, 100]]","[[1, 1, 16, 100, 100]]",[1],1,3200000,3200000.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,9600000.0,9600000.0,9600000.0,480000.0,480000.0,480000.0,9600000.0,480000.0,0.0,0.0,0.0,9600000.0,480000.0,0.0,0.0,9600000.0,480000.0
small,qat,fp,DAB_Block_5.DAB_Module_5_0.ca11.conv,conv1d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 1, 16]]","[[1, 1, 1, 16]]",[1],1,320,320.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,960.0,960.0,960.0,48.0,48.0,48.0,960.0,48.0,0.0,0.0,0.0,960.0,48.0,0.0,0.0,960.0,48.0
small,qat,int4,DAB_Block_5.DAB_Module_5_0.ddconv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 100, 100]]","[[1, 1, 16, 100, 100]]",[1],1,3200000,3200000.0,602852.0,602852.0,475732,0.0,8.0,20,,,,0.14866625,9600000.0,9600000.0,9600000.0,480000.0,480000.0,480000.0,9600000.0,480000.0,0.0,0.0,0.0,9600000.0,480000.0,0.0,0.0,9600000.0,480000.0
small,qat,int4,DAB_Block_5.DAB_Module_5_0.ddconv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 100, 100]]","[[1, 1, 16, 100, 100]]",[1],1,3200000,3200000.0,683056.0,683056.0,468747,0.0,8.0,20,,,,0.1464834375,9600000.0,9600000.0,9600000.0,480000.0,480000.0,480000.0,9600000.0,480000.0,0.0,0.0,0.0,9600000.0,480000.0,0.0,0.0,9600000.0,480000.0
small,qat,fp,DAB_Block_5.DAB_Module_5_0.ca22.conv,conv1d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 1, 16]]","[[1, 1, 1, 16]]",[1],1,320,320.0,177.92439794540405,177.92439794540405,140,0.0,4.962399959564209,0,,,,0.4375,960.0,960.0,960.0,48.0,48.0,48.0,960.0,48.0,0.0,0.0,0.0,960.0,48.0,0.0,0.0,960.0,48.0
small,qat,int4,DAB_Block_5.DAB_Module_5_0.conv1x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 100, 100]]","[[1, 1, 32, 100, 100]]",[1],1,3200000,3200000.0,1681471.0,1681471.0,831351,0.0,15.0,20,,,,0.2597971875,102400000.0,102400000.0,102400000.0,5120000.0,5120000.0,5120000.0,102400000.0,5120000.0,0.0,0.0,0.0,102400000.0,5120000.0,0.0,0.0,102400000.0,5120000.0
small,qat,int4,upsample_2.conv,conv_transpose2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 100, 100]]","[[1, 1, 32, 200, 200]]",[1],1,6400000,6400000.0,5464025.0,5464025.0,3074943,0.0,10.0,20,,,,0.48045984375,1843200000.0,1843200000.0,1843200000.0,92160000.0,92160000.0,92160000.0,1843200000.0,92160000.0,0.0,0.0,0.0,1843200000.0,92160000.0,0.0,0.0,1843200000.0,92160000.0
small,qat,int4,DAB_Block_6.DAB_Module_6_0.conv1x1_in.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 200, 200]]","[[1, 1, 16, 200, 200]]",[1],1,25600000,25600000.0,10223584.0,10223584.0,8775784,0.0,7.0,20,,,,0.3428040625,409600000.0,409600000.0,409600000.0,20480000.0,20480000.0,20480000.0,409600000.0,20480000.0,0.0,0.0,0.0,409600000.0,20480000.0,0.0,0.0,409600000.0,20480000.0
small,qat,int4,DAB_Block_6.DAB_Module_6_0.conv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 200, 200]]","[[1, 1, 16, 200, 200]]",[1],1,12800000,12800000.0,4827599.0,4827599.0,4071440,0.0,5.0,20,,,,0.31808125,614400000.0,614400000.0,614400000.0,30720000.0,30720000.0,30720000.0,614400000.0,30720000.0,0.0,0.0,0.0,614400000.0,30720000.0,0.0,0.0,614400000.0,30720000.0
small,qat,int4,DAB_Block_6.DAB_Module_6_0.conv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 200, 200]]","[[1, 1, 16, 200, 200]]",[1],1,12800000,12800000.0,4370603.0,4370603.0,3612609,0.0,6.0,20,,,,0.282235078125,614400000.0,614400000.0,614400000.0,30720000.0,30720000.0,30720000.0,614400000.0,30720000.0,0.0,0.0,0.0,614400000.0,30720000.0,0.0,0.0,614400000.0,30720000.0
small,qat,int4,DAB_Block_6.DAB_Module_6_0.dconv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 200, 200]]","[[1, 1, 16, 200, 200]]",[1],1,12800000,12800000.0,5108814.0,5108814.0,3714615,0.0,8.0,20,,,,0.290204296875,38400000.0,38400000.0,38400000.0,1920000.0,1920000.0,1920000.0,38400000.0,1920000.0,0.0,0.0,0.0,38400000.0,1920000.0,0.0,0.0,38400000.0,1920000.0
small,qat,int4,DAB_Block_6.DAB_Module_6_0.dconv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 200, 200]]","[[1, 1, 16, 200, 200]]",[1],1,12800000,12800000.0,1688499.0,1688499.0,1163386,0.0,5.0,20,,,,0.09088953125,38400000.0,38400000.0,38400000.0,1920000.0,1920000.0,1920000.0,38400000.0,1920000.0,0.0,0.0,0.0,38400000.0,1920000.0,0.0,0.0,38400000.0,1920000.0
small,qat,fp,DAB_Block_6.DAB_Module_6_0.ca11.conv,conv1d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 1, 16]]","[[1, 1, 1, 16]]",[1],1,320,320.0,135.2078709602356,135.2078709602356,100,0.0,4.497299671173096,0,,,,0.3125,960.0,960.0,960.0,48.0,48.0,48.0,960.0,48.0,0.0,0.0,0.0,960.0,48.0,0.0,0.0,960.0,48.0
small,qat,int4,DAB_Block_6.DAB_Module_6_0.ddconv3x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 200, 200]]","[[1, 1, 16, 200, 200]]",[1],1,12800000,12800000.0,5108814.0,5108814.0,3714615,0.0,8.0,20,,,,0.290204296875,38400000.0,38400000.0,38400000.0,1920000.0,1920000.0,1920000.0,38400000.0,1920000.0,0.0,0.0,0.0,38400000.0,1920000.0,0.0,0.0,38400000.0,1920000.0
small,qat,int4,DAB_Block_6.DAB_Module_6_0.ddconv1x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 200, 200]]","[[1, 1, 16, 200, 200]]",[1],1,12800000,12800000.0,2493466.0,2493466.0,1617147,0.0,8.0,20,,,,0.126339609375,38400000.0,38400000.0,38400000.0,1920000.0,1920000.0,1920000.0,38400000.0,1920000.0,0.0,0.0,0.0,38400000.0,1920000.0,0.0,0.0,38400000.0,1920000.0
small,qat,fp,DAB_Block_6.DAB_Module_6_0.ca22.conv,conv1d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 1, 16]]","[[1, 1, 1, 16]]",[1],1,320,320.0,261.51006412506104,261.51006412506104,160,0.0,6.070799827575684,0,,,,0.5,960.0,960.0,960.0,48.0,48.0,48.0,960.0,48.0,0.0,0.0,0.0,960.0,48.0,0.0,0.0,960.0,48.0
small,qat,int4,DAB_Block_6.DAB_Module_6_0.conv1x1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 200, 200]]","[[1, 1, 32, 200, 200]]",[1],1,12800000,12800000.0,14434117.0,14434117.0,6165256,0.0,16.0,20,,,,0.481660625,409600000.0,409600000.0,409600000.0,20480000.0,20480000.0,20480000.0,409600000.0,20480000.0,0.0,0.0,0.0,409600000.0,20480000.0,0.0,0.0,409600000.0,20480000.0
small,qat,int4,upsample_3.conv,conv_transpose2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 200, 200]]","[[1, 1, 32, 400, 400]]",[1],1,25600000,25600000.0,34747054.0,34747054.0,16080518,0.0,11.0,20,,,,0.628145234375,7372800000.0,7372800000.0,7372800000.0,368640000.0,368640000.0,368640000.0,7372800000.0,368640000.0,0.0,0.0,0.0,7372800000.0,368640000.0,0.0,0.0,7372800000.0,368640000.0
small,qat,int4,PA3.conv,conv2d,dense,accounting_mode:all-dense,0,{},[],[],[],1,0,0.0,0.0,0.0,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,qat,int4,LC1.dconv3x1,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 64, 200, 200]]","[[1, 1, 32, 200, 200]]",[1],1,51200000,51200000.0,15019585.0,15019585.0,12692313,0.0,7.0,20,,,,0.24789673828125,4915200000.0,4915200000.0,4915200000.0,245760000.0,245760000.0,245760000.0,4915200000.0,245760000.0,0.0,0.0,0.0,4915200000.0,245760000.0,0.0,0.0,4915200000.0,245760000.0
small,qat,int4,LC1.dconv1x3,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 200, 200]]","[[1, 1, 32, 200, 200]]",[1],1,25600000,25600000.0,9104355.09375,9104355.09375,25600000,-8.895482063293457,11.512639045715332,0,,,,1.0,2457600000.0,2457600000.0,2457600000.0,122880000.0,122880000.0,122880000.0,2457600000.0,122880000.0,0.0,0.0,0.0,2457600000.0,122880000.0,0.0,0.0,2457600000.0,122880000.0
small,qat,int4,LC2.dconv3x1,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 64, 100, 100]]","[[1, 1, 32, 100, 100]]",[1],1,12800000,12800000.0,2228057.0,2228057.0,1904049,0.0,8.0,20,,,,0.148753828125,1228800000.0,1228800000.0,1228800000.0,61440000.0,61440000.0,61440000.0,1228800000.0,61440000.0,0.0,0.0,0.0,1228800000.0,61440000.0,0.0,0.0,1228800000.0,61440000.0
small,qat,int4,LC2.dconv1x3,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 100, 100]]","[[1, 1, 32, 100, 100]]",[1],1,6400000,6400000.0,749421.974609375,749421.974609375,6400000,-4.623142719268799,3.992323637008667,0,,,,1.0,614400000.0,614400000.0,614400000.0,30720000.0,30720000.0,30720000.0,614400000.0,30720000.0,0.0,0.0,0.0,614400000.0,30720000.0,0.0,0.0,614400000.0,30720000.0
small,qat,int4,LC3.dconv3x1,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 50, 50]]","[[1, 1, 16, 50, 50]]",[1],1,1600000,1600000.0,460147.0,460147.0,373659,0.0,6.0,20,,,,0.233536875,76800000.0,76800000.0,76800000.0,3840000.0,3840000.0,3840000.0,76800000.0,3840000.0,0.0,0.0,0.0,76800000.0,3840000.0,0.0,0.0,76800000.0,3840000.0
small,qat,int4,LC3.dconv1x3,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 16, 50, 50]]","[[1, 1, 32, 50, 50]]",[1],1,800000,800000.0,189926.2900390625,189926.2900390625,800000,-5.096462249755859,4.226487636566162,0,,,,1.0,76800000.0,76800000.0,76800000.0,3840000.0,3840000.0,3840000.0,76800000.0,3840000.0,0.0,0.0,0.0,76800000.0,3840000.0,0.0,0.0,76800000.0,3840000.0
small,qat,int4,final_conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 400, 400]]","[[1, 1, 32, 400, 400]]",[1],1,102400000,102400000.0,21819457.0,21819457.0,17703209,0.0,7.0,20,,,,0.172882900390625,29491200000.0,29491200000.0,29491200000.0,1474560000.0,1474560000.0,1474560000.0,29491200000.0,1474560000.0,0.0,0.0,0.0,29491200000.0,1474560000.0,0.0,0.0,29491200000.0,1474560000.0
small,qat,int4,classifier.0.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 400, 400]]","[[1, 1, 6, 400, 400]]",[1],1,102400000,102400000.0,45114998.375,45114998.375,102400000,-11.247485160827637,12.030277252197266,0,,,,1.0,614400000.0,614400000.0,614400000.0,30720000.0,30720000.0,30720000.0,614400000.0,30720000.0,0.0,0.0,0.0,614400000.0,30720000.0,0.0,0.0,614400000.0,30720000.0
small,qat,fp,transformer1.atten.matmul,attention_matmul,dense,special:EffAttention,20,"{""dense"": 20}","[[1, 2500, 288]]","[[1, 2500, 288]]",[1],1,14400000,14400000.0,2259840.0703125,2259840.0703125,14399922,-3.985614776611328,7.736293792724609,0,,,,0.9999945833333334,9000000000.0,9000000000.0,9000000000.0,450000000.0,450000000.0,450000000.0,9000000000.0,450000000.0,0.0,0.0,0.0,9000000000.0,450000000.0,0.0,0.0,9000000000.0,450000000.0
middle,fp,fp,init_conv.0.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 3, 400, 400]]","[[1, 1, 32, 400, 400]]",[1],1,9600000,9600000.0,7411175.6640625,7411175.6640625,9600000,-2.1179039478302,2.640000104904175,0,,,,1.0,2764800000.0,2764800000.0,2764800000.0,138240000.0,138240000.0,138240000.0,2764800000.0,138240000.0,0.0,0.0,0.0,2764800000.0,138240000.0,0.0,0.0,2764800000.0,138240000.0
middle,fp,fp,init_conv.1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 32, 400, 400]]","[[1, 1, 64, 400, 400]]",[1],1,102400000,102400000.0,40290354.0,40290354.0,25641739,0.0,8.0,20,,,,0.250407607421875,58982400000.0,58982400000.0,58982400000.0,2949120000.0,2949120000.0,2949120000.0,58982400000.0,2949120000.0,0.0,0.0,0.0,58982400000.0,2949120000.0,0.0,0.0,58982400000.0,2949120000.0
middle,fp,fp,init_conv.2.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 64, 400, 400]]","[[1, 1, 64, 200, 200]]",[1],1,204800000,204800000.0,44492375.0,44492375.0,37945182,0.0,8.0,20,,,,0.185279208984375,29491200000.0,29491200000.0,29491200000.0,1474560000.0,1474560000.0,1474560000.0,29491200000.0,1474560000.0,0.0,0.0,0.0,29491200000.0,1474560000.0,0.0,0.0,29491200000.0,1474560000.0
middle,fp,fp,downsample_1.conv3x3.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 64, 200, 200]]","[[1, 1, 32, 100, 100]]",[1],1,51200000,51200000.0,12312264.125,12312264.125,51200000,-6.466015815734863,6.470914363861084,0,,,,1.0,3686400000.0,3686400000.0,3686400000.0,184320000.0,184320000.0,184320000.0,3686400000.0,184320000.0,0.0,0.0,0.0,3686400000.0,184320000.0,0.0,0.0,3686400000.0,184320000.0
middle,fp,fp,downsample_1.conv,conv2d,dense,accounting_mode:all-dense,20,"{""dense"": 20}","[[1, 1, 64, 200, 200]]","[[1, 1, 64, 200, 200]]",[1],1,51200000,51200000.0,13153939.0,13153939.0,11200268,0.0,8.0,20,,,,0.218755234375,29491200000.0,29491200000.0,29491200000.0,1474560000.0,1474560000.0,1474560000.0,29491200000.0,1474560000.0,0.0,0.0,0.0,29491200000.0,1474560000.0,0.0,0.0,29491200000.0,1474560000.0
