variant,checkpoint_kind,precision,layer,op_type,calls,classifications,input_elems,input_sum,input_nonzero,mean_spikes_per_input,nonzero_ratio,dense_macs_total,dense_macs_charged,sop_total,ac_charged,core_energy_pj,mem_energy_pj,neuron_energy_pj,total_energy_pj
small,fp,fp,DAB_Block_6.DAB_Module_6_0.dconv1x3.conv,conv2d,20,"{""spike"": 20}",102400000,19975696.0,11519384,0.19507515625,0.112493984375,307200000.0,0.0,7490886.0,7490886.0,7490886.0,0.0,0.0,7490886.0
small,fp,fp,DAB_Block_6.DAB_Module_6_0.ddconv3x1.conv,conv2d,20,"{""spike"": 20}",102400000,33231496.0,26762576,0.324526328125,0.26135328125,307200000.0,0.0,12461811.0,12461811.0,12461811.0,0.0,0.0,12461811.0
small,fp,fp,DAB_Block_6.DAB_Module_6_0.ddconv1x3.conv,conv2d,20,"{""spike"": 20}",102400000,19498672.0,13011272,0.19041671875,0.127063203125,307200000.0,0.0,7312002.0,7312002.0,7312002.0,0.0,0.0,7312002.0
small,fp,fp,DAB_Block_6.DAB_Module_6_0.conv1x1.conv,conv2d,20,"{""dense"": 14, ""spike"": 6}",102400000,62714208.0,32784256,0.6124434375,0.32015875,3276800000.0,2293760000.0,60207200.0,60207200.0,2353967200.0,0.0,0.0,2353967200.0
small,fp,fp,upsample_3.conv,conv_transpose2d,20,"{""dense"": 16, ""spike"": 4}",204800000,195134168.0,113728208,0.9528035546875,0.555313515625,58982400000.0,47185920000.0,1516390560.0,1516390560.0,48702310560.0,0.0,0.0,48702310560.0
small,fp,fp,PA3.conv,conv2d,0,{},0,0.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small,fp,fp,LC1.dconv3x1,conv2d,20,"{""spike"": 20}",409600000,161026624.0,131163696,0.39313140625,0.3202238671875,39321600000.0,0.0,1932319488.0,1932319488.0,1932319488.0,0.0,0.0,1932319488.0
small,fp,fp,LC1.dconv1x3,conv2d,20,"{""dense"": 20}",204800000,44070972.5,204800000,0.21519029541015625,1.0,19660800000.0,19660800000.0,0.0,0.0,19660800000.0,0.0,0.0,19660800000.0
small,fp,fp,LC2.dconv3x1,conv2d,20,"{""spike"": 20}",102400000,24327344.0,20015448,0.23757171875,0.195463359375,9830400000.0,0.0,291928128.0,291928128.0,291928128.0,0.0,0.0,291928128.0
small,fp,fp,LC2.dconv1x3,conv2d,20,"{""dense"": 20}",51200000,6345438.34375,51200000,0.12393434265136719,1.0,4915200000.0,4915200000.0,0.0,0.0,4915200000.0,0.0,0.0,4915200000.0
small,fp,fp,LC3.dconv3x1,conv2d,20,"{""spike"": 20}",1600000,532239.0,416023,0.332649375,0.260014375,76800000.0,0.0,25547472.0,25547472.0,25547472.0,0.0,0.0,25547472.0
small,fp,fp,LC3.dconv1x3,conv2d,20,"{""dense"": 20}",800000,127632.99462890625,800000,0.1595412432861328,1.0,76800000.0,76800000.0,0.0,0.0,76800000.0,0.0,0.0,76800000.0
small,fp,fp,final_conv,conv2d,20,"{""spike"": 20}",819200000,378240896.0,259697112,0.46171984375,0.317013076171875,235929600000.0,0.0,13616672256.0,13616672256.0,13616672256.0,0.0,0.0,13616672256.0
small,fp,fp,classifier.0.conv,conv2d,20,"{""dense"": 20}",819200000,371781082.0,819200000,0.45383432861328127,1.0,4915200000.0,4915200000.0,0.0,0.0,4915200000.0,0.0,0.0,4915200000.0
small,qat,int4,init_conv.0.conv,conv2d,20,"{""dense"": 20}",76800000,59289405.0625,76800000,0.7719974617513021,1.0,22118400000.0,22118400000.0,0.0,0.0,22118400000.0,0.0,0.0,22118400000.0
small,qat,int4,init_conv.1.conv,conv2d,20,"{""spike"": 20}",819200000,307275040.0,217634264,0.3750916015625,0.265666826171875,235929600000.0,0.0,11061901440.0,11061901440.0,11061901440.0,0.0,0.0,11061901440.0
small,qat,int4,downsample_1.conv3x3.conv,conv2d,20,"{""dense"": 20}",819200000,262151081.0,819200000,0.32000864379882815,1.0,58982400000.0,58982400000.0,0.0,0.0,58982400000.0,0.0,0.0,58982400000.0
small,qat,int4,downsample_1.conv,conv2d,20,"{""spike"": 20}",819200000,452521056.0,370139320,0.5523938671875,0.451830224609375,235929600000.0,0.0,16290758016.0,16290758016.0,16290758016.0,0.0,0.0,16290758016.0
small,qat,int4,DAB_Block_1.DAB_Module_1_0.conv1x1_in.conv,conv2d,20,"{""spike"": 20}",409600000,111878048.0,72767840,0.273139765625,0.177655859375,13107200000.0,0.0,447512192.0,447512192.0,447512192.0,0.0,0.0,447512192.0
small,qat,int4,DAB_Block_1.DAB_Module_1_0.conv3x1.conv,conv2d,20,"{""spike"": 20}",204800000,33494232.0,32471144,0.1635460546875,0.1585505078125,19660800000.0,0.0,401930784.0,401930784.0,401930784.0,0.0,0.0,401930784.0
small,qat,int4,DAB_Block_1.DAB_Module_1_0.conv1x3.conv,conv2d,20,"{""spike"": 20}",204800000,29075512.0,27761992,0.1419702734375,0.1355566015625,19660800000.0,0.0,348906144.0,348906144.0,348906144.0,0.0,0.0,348906144.0
small,qat,int4,DAB_Block_1.DAB_Module_1_0.dconv3x1.conv,conv2d,20,"{""spike"": 20}",204800000,36465480.0,33204216,0.1780541015625,0.1621299609375,614400000.0,0.0,13674555.0,13674555.0,13674555.0,0.0,0.0,13674555.0
small,qat,int4,DAB_Block_1.DAB_Module_1_0.dconv1x3.conv,conv2d,20,"{""spike"": 20}",204800000,4865384.0,3888616,0.0237567578125,0.0189873828125,614400000.0,0.0,1824519.0,1824519.0,1824519.0,0.0,0.0,1824519.0
small,qat,int4,DAB_Block_1.DAB_Module_1_0.ddconv3x1.conv,conv2d,20,"{""spike"": 20}",204800000,36465480.0,33204216,0.1780541015625,0.1621299609375,614400000.0,0.0,13674555.0,13674555.0,13674555.0,0.0,0.0,13674555.0
small,qat,int4,DAB_Block_1.DAB_Module_1_0.ddconv1x3.conv,conv2d,20,"{""spike"": 20}",204800000,5923880.0,4834104,0.0289251953125,0.0236040234375,614400000.0,0.0,2221455.0,2221455.0,2221455.0,0.0,0.0,2221455.0
small,qat,int4,DAB_Block_1.DAB_Module_1_0.conv1x1.conv,conv2d,20,"{""dense"": 16, ""spike"": 4}",204800000,49139864.0,37650952,0.2399407421875,0.1838425390625,13107200000.0,10485760000.0,81659840.0,81659840.0,10567419840.0,0.0,0.0,10567419840.0
