trial,phase,rel_time_s,wall_time_s,power_w,temperature_c,gpu_util_pct,sm_clock_mhz,mem_clock_mhz
5,active,9.116628779098392,1783675900.8676867,142.578,37,43,2257,12481
5,active,9.216740109026432,1783675900.9678102,141.218,37,42,2257,12481
5,active,9.316986538469791,1783675901.068052,139.916,38,42,2257,12481
5,active,9.417193187400699,1783675901.1682591,140.459,37,43,2257,12481
5,active,9.517364783212543,1783675901.268428,141.346,37,43,2257,12481
5,active,9.617500653490424,1783675901.368559,139.952,38,42,2257,12481
5,active,9.717640347778797,1783675901.468697,139.463,38,42,2257,12481
5,active,9.817753465846181,1783675901.5688126,139.772,38,43,2257,12481
5,active,9.91787364706397,1783675901.668929,140.398,37,43,2257,12481
5,active,10.017984731122851,1783675901.7690392,140.456,37,41,2257,12481
5,active,10.118081223219633,1783675901.8691337,139.788,38,41,2257,12481
5,active,10.218181228265166,1783675901.969237,139.442,37,43,2257,12481
5,active,10.318325642496347,1783675902.0694084,140.237,37,43,2257,12481
5,active,10.418487494811416,1783675902.1695666,141.114,37,43,2257,12481
5,active,10.518657376989722,1783675902.2697222,142.077,37,43,2257,12481
5,active,10.618806539103389,1783675902.3698668,140.779,37,42,2257,12481
5,active,10.718935718759894,1783675902.4699907,141.547,38,42,2257,12481
5,active,10.819730078801513,1783675902.5707886,141.595,38,43,2257,12481
5,active,10.919859485700727,1783675902.6709144,141.604,38,43,2257,12481
5,active,11.019969088956714,1783675902.7710233,141.652,37,42,2257,12481
5,active,11.120101725682616,1783675902.871155,143.644,37,42,2257,12481
5,active,11.220194011926651,1783675902.9712472,144.028,38,42,2257,12481
5,active,11.320336278527975,1783675903.0714028,143.904,38,42,2257,12481
5,active,11.420500570908189,1783675903.171578,143.32,38,43,2257,12481
5,active,11.520667707547545,1783675903.2717326,141.921,38,43,2257,12481
5,active,11.620840139687061,1783675903.3718998,143.047,37,43,2257,12481
5,active,11.720975520089269,1783675903.4720325,143.115,37,43,2257,12481
5,active,11.821086019277573,1783675903.5721433,144.212,37,43,2257,12481
5,active,11.921192158013582,1783675903.6722608,145.016,37,43,2257,12481
5,active,12.02132835611701,1783675903.7723808,146.2,37,43,2257,12481
5,active,12.121427359059453,1783675903.8724835,146.457,38,43,2257,12481
5,active,12.221563624218106,1783675903.9726317,145.007,38,42,2257,12481
5,active,12.32180373556912,1783675904.0728667,144.313,38,42,2257,12481
5,active,12.421974224969745,1783675904.1730363,144.308,38,43,2257,12481
5,active,12.522125210613012,1783675904.273187,144.626,38,43,2257,12481
5,active,12.622253162786365,1783675904.3733096,144.927,37,42,2257,12481
5,active,12.722364731132984,1783675904.473421,144.788,37,42,2257,12481
5,active,12.822469044476748,1783675904.5735219,145.381,38,42,2257,12481
5,active,12.922588255256414,1783675904.6736438,146.295,38,42,2257,12481
5,active,13.0226990878582,1783675904.7737544,146.286,38,43,2257,12481
5,active,13.122802903875709,1783675904.873856,146.635,38,43,2257,12481
5,active,13.222942139953375,1783675904.974036,145.767,38,43,2257,12481
5,active,13.323186116293073,1783675905.0742502,146.441,38,43,2257,12481
5,active,13.423349337652326,1783675905.1744268,146.724,38,42,2257,12481
5,active,13.523518892005086,1783675905.274584,146.675,38,42,2257,12481
5,active,13.623674159869552,1783675905.3747551,146.423,38,43,2257,12481
5,active,13.723831655457616,1783675905.4748893,146.088,37,43,2257,12481
5,active,13.82395450770855,1783675905.5750113,145.92,37,43,2257,12481
5,active,13.924627324566245,1783675905.6756854,145.124,38,43,2257,12481
5,active,14.024734895676374,1783675905.7757888,144.364,38,42,2257,12481
5,active,14.124867599457502,1783675905.8759573,142.657,38,42,2257,12481
5,active,14.225103043019772,1783675905.9761686,141.514,38,42,2257,12481
5,active,14.325294012203813,1783675906.07636,141.817,38,42,2257,12481
5,active,14.425474055111408,1783675906.1765342,142.915,38,43,2257,12481
5,active,14.525615246966481,1783675906.2766762,143.653,38,43,2257,12481
5,active,14.62573717534542,1783675906.376793,144.047,38,43,2257,12481
5,active,14.725863670930266,1783675906.4769204,144.858,38,43,2257,12481
5,active,14.825966387987137,1783675906.577019,144.161,38,43,2257,12481
5,active,14.926067467778921,1783675906.6771333,143.561,38,43,2257,12481
